                            EPHEMERIDES NAUTIQUES DU SOLEIL A 0H UT - ANNEE 2028
                            ====================================================

|     Date    |Jr.|   AHvo   |Var AHvo|    Dec    |Var Dec|   AHso   |  T.Pass  |   Lever    |   Coucher   |
|             |   |    °    '|       °|     °    '|      '|    °    '|  h  m  s | h  m (Az°) |  h  m (Az°) |
| 2028 Dec 12 | M | 181 34.5 | 14.995 | S 23  5.7 | +0.17 |  81 13.3 | 11 53 56 | 7 29 (123) | 16 18 (237) |
| 2028 Dec 13 | M | 181 27.4 | 14.995 | S 23  9.8 | +0.15 |  82 12.4 | 11 54 25 | 7 30 (123) | 16 19 (237) |
| 2028 Dec 14 | J | 181 20.3 | 14.995 | S 23 13.5 | +0.13 |  83 11.6 | 11 54 53 | 7 31 (123) | 16 19 (237) |
| 2028 Dec 15 | V | 181 13.0 | 14.995 | S 23 16.7 | +0.11 |  84 10.7 | 11 55 22 | 7 32 (123) | 16 19 (237) |
| 2028 Dec 16 | S | 181  5.8 | 14.995 | S 23 19.4 | +0.09 |  85  9.8 | 11 55 52 | 7 32 (123) | 16 19 (237) |
| 2028 Dec 17 | D | 180 58.4 | 14.995 | S 23 21.7 | +0.08 |  86  9.0 | 11 56 21 | 7 33 (123) | 16 20 (237) |
| 2028 Dec 18 | L | 180 51.0 | 14.995 | S 23 23.5 | +0.06 |  87  8.1 | 11 56 51 | 7 34 (123) | 16 20 (237) |
| 2028 Dec 19 | M | 180 43.6 | 14.995 | S 23 24.9 | +0.04 |  88  7.3 | 11 57 20 | 7 34 (123) | 16 20 (237) |
| 2028 Dec 20 | M | 180 36.2 | 14.995 | S 23 25.7 | +0.02 |  89  6.4 | 11 57 50 | 7 35 (123) | 16 21 (237) |
| 2028 Dec 21 | J | 180 28.7 | 14.995 | S 23 26.1 | -0.00 |  90  5.6 | 11 58 20 | 7 35 (123) | 16 21 (237) |
| 2028 Dec 22 | V | 180 21.2 | 14.995 | S 23 26.1 | -0.02 |  91  4.7 | 11 58 50 | 7 36 (123) | 16 22 (237) |
| 2028 Dec 23 | S | 180 13.8 | 14.995 | S 23 25.5 | -0.04 |  92  3.8 | 11 59 20 | 7 36 (123) | 16 22 (237) |
| 2028 Dec 24 | D | 180  6.3 | 14.995 | S 23 24.5 | -0.06 |  93  3.0 | 11 59 50 | 7 37 (123) | 16 23 (237) |
| 2028 Dec 25 | L | 179 58.9 | 14.995 | S 23 23.0 | -0.08 |  94  2.1 | 12  0 19 | 7 37 (123) | 16 24 (237) |
| 2028 Dec 26 | M | 179 51.5 | 14.995 | S 23 21.1 | -0.10 |  95  1.2 | 12  0 49 | 7 37 (123) | 16 24 (237) |
| 2028 Dec 27 | M | 179 44.1 | 14.995 | S 23 18.6 | -0.12 |  96  0.4 | 12  1 18 | 7 38 (123) | 16 25 (237) |
| 2028 Dec 28 | J | 179 36.8 | 14.995 | S 23 15.7 | -0.14 |  96 59.5 | 12  1 48 | 7 38 (123) | 16 26 (237) |
| 2028 Dec 29 | V | 179 29.5 | 14.995 | S 23 12.4 | -0.16 |  97 58.7 | 12  2 17 | 7 38 (123) | 16 27 (237) |
| 2028 Dec 30 | S | 179 22.3 | 14.995 | S 23  8.6 | -0.18 |  98 57.8 | 12  2 45 | 7 38 (123) | 16 28 (237) |
| 2028 Dec 31 | D | 179 15.1 | 14.995 | S 23  4.3 | -0.20 |  99 56.9 | 12  3 14 | 7 38 (123) | 16 28 (237) |

                                                                                      (c) http://navastro.fr

      AHvo = Angle Horaire du Soleil vrai a Greenwich
  Var AHvo = Variation horaire de AHvo
       Dec = Declinaison du Soleil
   Var Dec = Variation horaire de Dec
      AHso = Angle Horaire du Point Vernal a Greenwich
  Var AHso = Variation horaire de AHso : 15.042� (constante)
    T.Pass = Heure UT de passage du Soleil a Greenwich
Les heures UT et azimuts du lever et du coucher du soleil (apparition ou disparition du
bord superieur du soleil) sont donnes pour une latitude de 45�N et une longitude de 0�.


                                             EPHEMERIDES NAUTIQUES SIMPLIFIEES
                                              DES PRINCIPALES ETOILES EN 2028

|             |              ASCENSION VERSE              ||                  DECLINAISON                  |
|     Nom     |  JANVIER |   AVRIL  |  JUILLET |  OCTOBRE ||  JANVIER  |   AVRIL   |  JUILLET  |  OCTOBRE  |
|             |    �    '|    �    '|    �    '|    �    '||     �    '|     �    '|     �    '|     �    '|
| ACHERNAR    | 335 18.3 | 335 18.9 | 335 18.3 | 335 17.5 || S 57  5.9 | S 57  5.6 | S 57  5.2 | S 57  5.2 |
| ACRUX       | 172 57.2 | 172 56.3 | 172 56.8 | 172 57.3 || S 63 15.0 | S 63 15.5 | S 63 15.8 | S 63 15.5 |
|*ADHARA      | 255  3.5 | 255  3.8 | 255  4.0 | 255  3.5 || S 29  0.7 | S 29  0.9 | S 29  0.7 | S 29  0.5 |
|*ALDEBARAN   | 290 36.5 | 290 36.8 | 290 36.6 | 290 36.0 || N 16 33.9 | N 16 33.9 | N 16 33.9 | N 16 34.0 |
| Alioth      | 166 11.0 | 166 10.2 | 166 10.5 | 166 11.0 || N 55 48.1 | N 55 48.2 | N 55 48.5 | N 55 48.2 |
| Alkaid      | 152 50.3 | 152 49.5 | 152 49.7 | 152 50.1 || N 49 10.1 | N 49 10.1 | N 49 10.5 | N 49 10.3 |
| Al Na'Ir    |  27 30.2 |  27 30.0 |  27 29.1 |  27 28.8 || S 46 49.6 | S 46 49.3 | S 46 49.0 | S 46 49.2 |
|*Alnilam     | 275 34.9 | 275 35.2 | 275 35.2 | 275 34.6 || S  1 11.1 | S  1 11.2 | S  1 11.1 | S  1 10.9 |
|*Alphard     | 217 45.1 | 217 45.0 | 217 45.2 | 217 45.0 || S  8 46.9 | S  8 47.1 | S  8 47.1 | S  8 47.0 |
|*Alphecca    | 126  1.9 | 126  1.3 | 126  1.1 | 126  1.4 || N 26 37.1 | N 26 36.9 | N 26 37.2 | N 26 37.3 |
|*Alpheratz   | 357 32.2 | 357 32.4 | 357 31.7 | 357 31.2 || N 29 14.9 | N 29 14.7 | N 29 14.8 | N 29 15.2 |
|*ALTAIR      |  61 57.9 |  61 57.5 |  61 56.9 |  61 56.9 || N  8 56.6 | N  8 56.5 | N  8 56.7 | N  8 56.9 |
| Ankaa       | 353  4.8 | 353  5.0 | 353  4.4 | 353  3.8 || S 42  9.4 | S 42  9.2 | S 42  8.7 | S 42  8.8 |
|*ANTARES     | 112 13.1 | 112 12.4 | 112 12.0 | 112 12.3 || S 26 29.5 | S 26 29.6 | S 26 29.7 | S 26 29.7 |
|*ARCTURUS    | 145 45.8 | 145 45.2 | 145 45.2 | 145 45.5 || N 19  2.0 | N 19  1.9 | N 19  2.1 | N 19  2.1 |
| Atria       | 107  5.6 | 107  4.0 | 107  3.1 | 107  3.9 || S 69  4.5 | S 69  4.4 | S 69  4.7 | S 69  4.9 |
| Avior       | 234 13.1 | 234 13.4 | 234 14.1 | 234 13.7 || S 59 35.9 | S 59 36.4 | S 59 36.3 | S 59 35.9 |
|*BELLATRIX   | 278 19.9 | 278 20.2 | 278 20.2 | 278 19.5 || N  6 22.4 | N  6 22.4 | N  6 22.5 | N  6 22.6 |
|*BETELGEUSE  | 270 49.1 | 270 49.3 | 270 49.3 | 270 48.8 || N  7 24.7 | N  7 24.6 | N  7 24.7 | N  7 24.8 |
| CANOPUS     | 263 50.7 | 263 51.3 | 263 51.7 | 263 51.0 || S 52 42.7 | S 52 43.0 | S 52 42.7 | S 52 42.4 |
| CAPELLA     | 280 17.8 | 280 18.2 | 280 18.1 | 280 17.2 || N 46  1.6 | N 46  1.6 | N 46  1.4 | N 46  1.4 |
| CASTOR      | 245 53.6 | 245 53.6 | 245 53.8 | 245 53.3 || N 31 49.4 | N 31 49.5 | N 31 49.5 | N 31 49.3 |
| DENEB       |  49 24.5 |  49 24.2 |  49 23.4 |  49 23.5 || N 45 23.0 | N 45 22.7 | N 45 22.9 | N 45 23.4 |
|*Denebola    | 182 22.4 | 182 22.0 | 182 22.1 | 182 22.2 || N 14 24.7 | N 14 24.6 | N 14 24.8 | N 14 24.7 |
|*Diphda      | 348 44.8 | 348 45.0 | 348 44.5 | 348 44.0 || S 17 50.0 | S 17 49.9 | S 17 49.6 | S 17 49.5 |
| Dubhe       | 193 37.8 | 193 37.3 | 193 38.0 | 193 38.0 || N 61 35.6 | N 61 35.8 | N 61 36.0 | N 61 35.6 |
|*Elnath      | 277 58.4 | 277 58.7 | 277 58.6 | 277 57.9 || N 28 37.8 | N 28 37.8 | N 28 37.8 | N 28 37.8 |
| Eltanin     |  90 41.6 |  90 40.8 |  90 40.3 |  90 40.9 || N 51 29.1 | N 51 28.8 | N 51 29.2 | N 51 29.5 |
|*Enif        |  33 36.6 |  33 36.4 |  33 35.8 |  33 35.6 || N 10  0.3 | N 10  0.2 | N 10  0.4 | N 10  0.7 |
|*FOMALHAUT   |  15 12.0 |  15 12.0 |  15 11.3 |  15 10.9 || S 29 28.5 | S 29 28.3 | S 29 28.0 | S 29 28.0 |
| Gacrux      | 171 48.8 | 171 48.0 | 171 48.4 | 171 48.7 || S 57 16.0 | S 57 16.5 | S 57 16.7 | S 57 16.5 |
| Hadar       | 148 32.7 | 148 31.6 | 148 31.6 | 148 32.1 || S 60 30.2 | S 60 30.6 | S 60 30.9 | S 60 30.8 |
|*Hamal       | 327 48.3 | 327 48.5 | 327 48.1 | 327 47.4 || N 23 35.8 | N 23 35.7 | N 23 35.8 | N 23 36.0 |
| Kaus Austr. |  83 29.7 |  83 29.0 |  83 28.3 |  83 28.5 || S 34 22.2 | S 34 22.1 | S 34 22.1 | S 34 22.2 |
| Kochab      | 137 20.7 | 137 19.0 | 137 19.4 | 137 21.0 || N 74  2.0 | N 74  2.1 | N 74  2.5 | N 74  2.4 |
|*Markab      |  13 27.6 |  13 27.5 |  13 26.9 |  13 26.6 || N 15 21.5 | N 15 21.4 | N 15 21.6 | N 15 21.9 |
|*Menkar      | 314  3.4 | 314  3.6 | 314  3.4 | 314  2.7 || N  4 12.0 | N  4 11.9 | N  4 12.1 | N  4 12.3 |
| Menkent     | 147 54.8 | 147 54.1 | 147 54.0 | 147 54.3 || S 36 30.3 | S 36 30.6 | S 36 30.8 | S 36 30.7 |
| Miaplacidus | 221 36.9 | 221 37.1 | 221 38.3 | 221 38.1 || S 69 49.8 | S 69 50.3 | S 69 50.3 | S 69 49.9 |
| MIMOSA      | 167 39.2 | 167 38.4 | 167 38.7 | 167 39.1 || S 59 50.3 | S 59 50.7 | S 59 51.0 | S 59 50.8 |
| Mirfak      | 308 24.3 | 308 24.8 | 308 24.5 | 308 23.5 || N 49 57.8 | N 49 57.7 | N 49 57.5 | N 49 57.7 |
|*Nunki       |  75 45.1 |  75 44.5 |  75 43.9 |  75 44.0 || S 26 15.6 | S 26 15.6 | S 26 15.5 | S 26 15.6 |
| Peacock     |  53  2.5 |  53  1.9 |  53  0.8 |  53  0.8 || S 56 38.7 | S 56 38.4 | S 56 38.3 | S 56 38.6 |
| Polaire (La)| 312 22.7 | 313  1.0 | 312 48.2 | 312  0.7 || N 89 23.1 | N 89 23.1 | N 89 22.7 | N 89 22.8 |
|*POLLUX      | 243 14.0 | 243 14.0 | 243 14.2 | 243 13.7 || N 27 57.3 | N 27 57.4 | N 27 57.4 | N 27 57.2 |
|*PROCYON     | 244 47.9 | 244 48.0 | 244 48.2 | 244 47.8 || N  5  9.1 | N  5  9.0 | N  5  9.0 | N  5  9.1 |
|*Rasalhague  |  95 56.6 |  95 56.0 |  95 55.6 |  95 55.8 || N 12 32.4 | N 12 32.2 | N 12 32.5 | N 12 32.6 |
|*REGULUS     | 207 31.6 | 207 31.4 | 207 31.6 | 207 31.5 || N 11 49.6 | N 11 49.5 | N 11 49.6 | N 11 49.6 |
|*RIGEL       | 281  1.2 | 281  1.5 | 281  1.5 | 281  0.8 || S  8 10.2 | S  8 10.3 | S  8 10.1 | S  8 10.0 |
| RIGIL KENT. | 139 37.3 | 139 36.1 | 139 36.0 | 139 36.7 || S 60 56.8 | S 60 57.1 | S 60 57.4 | S 60 57.3 |
|*Sabik       | 102  0.3 | 101 59.6 | 101 59.2 | 101 59.4 || S 15 45.5 | S 15 45.6 | S 15 45.5 | S 15 45.5 |
| SCHAULA     |  96  7.4 |  96  6.6 |  96  6.1 |  96  6.3 || S 37  7.3 | S 37  7.3 | S 37  7.4 | S 37  7.5 |
| Schedar     | 349 28.1 | 349 28.5 | 349 27.7 | 349 26.9 || N 56 41.8 | N 56 41.5 | N 56 41.4 | N 56 41.9 |
|*SIRIUS      | 258 23.7 | 258 23.9 | 258 24.1 | 258 23.6 || S 16 45.4 | S 16 45.6 | S 16 45.4 | S 16 45.2 |
|*SPICA       | 158 19.8 | 158 19.2 | 158 19.2 | 158 19.4 || S 11 18.5 | S 11 18.7 | S 11 18.7 | S 11 18.6 |
| Suhail      | 222 44.1 | 222 44.1 | 222 44.5 | 222 44.3 || S 43 32.7 | S 43 33.2 | S 43 33.1 | S 43 32.8 |
| VEGA        |  80 32.0 |  80 31.4 |  80 30.9 |  80 31.2 || N 38 48.6 | N 38 48.3 | N 38 48.7 | N 38 49.0 |
|*Zuben'genubi| 136 53.5 | 136 52.8 | 136 52.6 | 136 52.9 || S 16  9.5 | S 16  9.7 | S 16  9.7 | S 16  9.6 |
